# sresb1_ncar-pcm1_2_Prcp,
,Southern Rockies
1958-04-15T00:00:00Z,0.7766073
1958-05-15T00:00:00Z,1.8041137
1958-06-15T00:00:00Z,0.91950715
1958-07-15T00:00:00Z,2.027844
1958-08-15T00:00:00Z,0.52849126
1958-09-15T00:00:00Z,1.0645995
1958-10-15T00:00:00Z,1.0075264
1958-11-15T00:00:00Z,1.3826797
1958-12-15T00:00:00Z,0.8299634
1959-01-16T00:00:00Z,0.5801478
1959-02-16T00:00:00Z,0.7895053
1959-03-15T00:00:00Z,1.5070741
1959-04-15T00:00:00Z,0.99826723
1959-05-15T00:00:00Z,1.2931472
1959-06-15T00:00:00Z,0.73936564
1959-07-15T00:00:00Z,1.0565443
1959-08-15T00:00:00Z,1.5634522
1959-09-15T00:00:00Z,0.5914639
1959-10-15T00:00:00Z,1.5386046
1959-11-15T00:00:00Z,0.9335372
1959-12-15T00:00:00Z,1.354572
1960-01-16T00:00:00Z,2.1347153
1960-02-16T00:00:00Z,1.6733954
1960-03-15T00:00:00Z,1.1349521
1960-04-15T00:00:00Z,1.3846953
1960-05-15T00:00:00Z,1.1423225
1960-06-15T00:00:00Z,1.361434
1960-07-15T00:00:00Z,1.6069928
1960-08-15T00:00:00Z,1.8610691
1960-09-15T00:00:00Z,1.3155972
1960-10-15T00:00:00Z,0.21992211
1960-11-15T00:00:00Z,1.1570967
1960-12-15T00:00:00Z,1.8453172
1961-01-16T00:00:00Z,0.9782164
1961-02-16T00:00:00Z,0.693842
1961-03-15T00:00:00Z,0.7219828
1961-04-15T00:00:00Z,1.9267635
1961-05-15T00:00:00Z,0.9844235
1961-06-15T00:00:00Z,0.92934656
1961-07-15T00:00:00Z,0.7157993
1961-08-15T00:00:00Z,1.8837146
1961-09-15T00:00:00Z,0.5385441
1961-10-15T00:00:00Z,0.6118902
1961-11-15T00:00:00Z,0.43945965
1961-12-15T00:00:00Z,0.9317159
1962-01-16T00:00:00Z,0.34529096
1962-02-16T00:00:00Z,1.441277
1962-03-15T00:00:00Z,1.3596139
1962-04-15T00:00:00Z,0.6473062
1962-05-15T00:00:00Z,0.41623124
1962-06-15T00:00:00Z,0.34378028
1962-07-15T00:00:00Z,1.7878488
1962-08-15T00:00:00Z,1.9419682
1962-09-15T00:00:00Z,1.5662035
1962-10-15T00:00:00Z,0.49590188
1962-11-15T00:00:00Z,0.8036822
1962-12-15T00:00:00Z,1.5210024
1963-01-16T00:00:00Z,1.7550888
1963-02-16T00:00:00Z,0.69445777
1963-03-15T00:00:00Z,0.5148742
1963-04-15T00:00:00Z,0.5977065
1963-05-15T00:00:00Z,0.9621863
1963-06-15T00:00:00Z,0.48821327
1963-07-15T00:00:00Z,2.132359
1963-08-15T00:00:00Z,1.2806447
1963-09-15T00:00:00Z,0.4841826
1963-10-15T00:00:00Z,0.36466822
1963-11-15T00:00:00Z,1.4381747
1963-12-15T00:00:00Z,0.7018416
1964-01-16T00:00:00Z,0.33108777
1964-02-16T00:00:00Z,0.42852932
1964-03-15T00:00:00Z,2.3802166
1964-04-15T00:00:00Z,0.7768822
1964-05-15T00:00:00Z,1.2658892
1964-06-15T00:00:00Z,0.4775069
1964-07-15T00:00:00Z,1.0138638
1964-08-15T00:00:00Z,1.9888318
1964-09-15T00:00:00Z,1.4623824
1964-10-15T00:00:00Z,0.52863306
1964-11-15T00:00:00Z,0.50269836
1964-12-15T00:00:00Z,0.22531821
1965-01-16T00:00:00Z,1.3903984
1965-02-16T00:00:00Z,1.6833811
1965-03-15T00:00:00Z,0.5068878
1965-04-15T00:00:00Z,0.90977156
1965-05-15T00:00:00Z,0.86152226
1965-06-15T00:00:00Z,0.56424373
1965-07-15T00:00:00Z,0.9830451
1965-08-15T00:00:00Z,1.605175
1965-09-15T00:00:00Z,1.1686866
1965-10-15T00:00:00Z,1.4157667
1965-11-15T00:00:00Z,2.5359628
1965-12-15T00:00:00Z,0.7347208
1966-01-16T00:00:00Z,1.7376629
1966-02-16T00:00:00Z,0.83829033
1966-03-15T00:00:00Z,1.050047
1966-04-15T00:00:00Z,0.3960588
1966-05-15T00:00:00Z,1.4524087
1966-06-15T00:00:00Z,1.2935662
1966-07-15T00:00:00Z,1.6751196
1966-08-15T00:00:00Z,2.443755
1966-09-15T00:00:00Z,1.0197487
1966-10-15T00:00:00Z,1.702331
1966-11-15T00:00:00Z,1.0984671
1966-12-15T00:00:00Z,0.55670446
1967-01-16T00:00:00Z,0.23759744
1967-02-16T00:00:00Z,1.5862914
1967-03-15T00:00:00Z,1.7535927
1967-04-15T00:00:00Z,0.8320602
1967-05-15T00:00:00Z,0.48632154
1967-06-15T00:00:00Z,0.7602011
1967-07-15T00:00:00Z,1.5895478
1967-08-15T00:00:00Z,1.5510437
1967-09-15T00:00:00Z,0.90489864
1967-10-15T00:00:00Z,1.4053006
1967-11-15T00:00:00Z,1.3156692
1967-12-15T00:00:00Z,1.1118702
1968-01-16T00:00:00Z,1.2581469
1968-02-16T00:00:00Z,0.72993445
1968-03-15T00:00:00Z,0.3769258
1968-04-15T00:00:00Z,0.548333
1968-05-15T00:00:00Z,0.897681
1968-06-15T00:00:00Z,0.73755395
1968-07-15T00:00:00Z,1.8109686
1968-08-15T00:00:00Z,1.7489206
1968-09-15T00:00:00Z,2.1069336
1968-10-15T00:00:00Z,0.025065133
1968-11-15T00:00:00Z,0.51864207
1968-12-15T00:00:00Z,1.6915369
1969-01-16T00:00:00Z,0.7990404
1969-02-16T00:00:00Z,0.9075762
1969-03-15T00:00:00Z,0.39357314
1969-04-15T00:00:00Z,0.7844802
1969-05-15T00:00:00Z,0.8349514
1969-06-15T00:00:00Z,0.19545642
1969-07-15T00:00:00Z,0.6402293
1969-08-15T00:00:00Z,1.4030861
1969-09-15T00:00:00Z,1.3009278
1969-10-15T00:00:00Z,1.820909
1969-11-15T00:00:00Z,0.52713543
1969-12-15T00:00:00Z,0.7863199
1970-01-16T00:00:00Z,1.0976049
1970-02-16T00:00:00Z,0.6143797
1970-03-15T00:00:00Z,1.2552065
1970-04-15T00:00:00Z,0.3489991
1970-05-15T00:00:00Z,0.69516474
1970-06-15T00:00:00Z,1.1108311
1970-07-15T00:00:00Z,1.1722338
1970-08-15T00:00:00Z,1.692538
1970-09-15T00:00:00Z,1.078608
1970-10-15T00:00:00Z,1.807799
1970-11-15T00:00:00Z,0.55436754
1970-12-15T00:00:00Z,0.7890795
1971-01-16T00:00:00Z,1.7110455
1971-02-16T00:00:00Z,0.5776566
1971-03-15T00:00:00Z,0.94768786
1971-04-15T00:00:00Z,0.38677388
1971-05-15T00:00:00Z,1.6347208
1971-06-15T00:00:00Z,0.7926762
1971-07-15T00:00:00Z,1.2840136
1971-08-15T00:00:00Z,0.86772025
1971-09-15T00:00:00Z,0.4678322
1971-10-15T00:00:00Z,1.1968044
1971-11-15T00:00:00Z,0.68701357
1971-12-15T00:00:00Z,0.53342676
1972-01-16T00:00:00Z,0.67265266
1972-02-16T00:00:00Z,0.7406095
1972-03-15T00:00:00Z,1.0929793
1972-04-15T00:00:00Z,1.1373183
1972-05-15T00:00:00Z,0.7620739
1972-06-15T00:00:00Z,0.5240608
1972-07-15T00:00:00Z,1.5741943
1972-08-15T00:00:00Z,1.7302383
1972-09-15T00:00:00Z,1.4413658
1972-10-15T00:00:00Z,1.5616163
1972-11-15T00:00:00Z,1.1959443
1972-12-15T00:00:00Z,0.35043317
1973-01-16T00:00:00Z,1.3955983
1973-02-16T00:00:00Z,1.1413207
1973-03-15T00:00:00Z,1.4109608
1973-04-15T00:00:00Z,0.9543037
1973-05-15T00:00:00Z,1.5410496
1973-06-15T00:00:00Z,0.95963734
1973-07-15T00:00:00Z,1.3680137
1973-08-15T00:00:00Z,1.7997919
1973-09-15T00:00:00Z,2.021411
1973-10-15T00:00:00Z,1.872049
1973-11-15T00:00:00Z,1.6168318
1973-12-15T00:00:00Z,1.5015773
1974-01-16T00:00:00Z,0.74000996
1974-02-16T00:00:00Z,2.744153
1974-03-15T00:00:00Z,1.6732908
1974-04-15T00:00:00Z,1.8333255
1974-05-15T00:00:00Z,1.1767056
1974-06-15T00:00:00Z,1.0032731
1974-07-15T00:00:00Z,0.5904177
1974-08-15T00:00:00Z,2.1064787
1974-09-15T00:00:00Z,2.2255228
1974-10-15T00:00:00Z,3.989249
1974-11-15T00:00:00Z,0.7654167
1974-12-15T00:00:00Z,0.7880931
1975-01-16T00:00:00Z,0.93156445
1975-02-16T00:00:00Z,0.3051792
1975-03-15T00:00:00Z,0.3450575
1975-04-15T00:00:00Z,0.88519275
1975-05-15T00:00:00Z,0.57245904
1975-06-15T00:00:00Z,0.39822978
1975-07-15T00:00:00Z,1.47994
1975-08-15T00:00:00Z,1.4335548
1975-09-15T00:00:00Z,2.067848
1975-10-15T00:00:00Z,1.4803495
1975-11-15T00:00:00Z,1.4534526
1975-12-15T00:00:00Z,0.93228436
1976-01-16T00:00:00Z,0.3864744
1976-02-16T00:00:00Z,0.5788956
1976-03-15T00:00:00Z,1.8688753
1976-04-15T00:00:00Z,2.2253668
1976-05-15T00:00:00Z,1.5409662
1976-06-15T00:00:00Z,0.43290398
1976-07-15T00:00:00Z,0.9362564
1976-08-15T00:00:00Z,1.9340873
1976-09-15T00:00:00Z,0.46435824
1976-10-15T00:00:00Z,0.92844325
1976-11-15T00:00:00Z,0.94951653
1976-12-15T00:00:00Z,0.34665024
1977-01-16T00:00:00Z,0.64603055
1977-02-16T00:00:00Z,1.8926713
1977-03-15T00:00:00Z,0.40006644
1977-04-15T00:00:00Z,0.82024
1977-05-15T00:00:00Z,1.1802666
1977-06-15T00:00:00Z,0.7404138
1977-07-15T00:00:00Z,1.1521686
1977-08-15T00:00:00Z,0.6328337
1977-09-15T00:00:00Z,1.4867096
1977-10-15T00:00:00Z,1.1613411
1977-11-15T00:00:00Z,0.74077725
1977-12-15T00:00:00Z,0.17296347
1978-01-16T00:00:00Z,0.49674332
1978-02-16T00:00:00Z,0.6800231
1978-03-15T00:00:00Z,0.49440774
1978-04-15T00:00:00Z,0.94666606
1978-05-15T00:00:00Z,0.22631489
1978-06-15T00:00:00Z,0.54546976
1978-07-15T00:00:00Z,1.7060584
1978-08-15T00:00:00Z,1.7107778
1978-09-15T00:00:00Z,0.85476685
1978-10-15T00:00:00Z,0.12801479
1978-11-15T00:00:00Z,1.6596137
1978-12-15T00:00:00Z,0.55297613
1979-01-16T00:00:00Z,0.40953118
1979-02-16T00:00:00Z,1.1028072
1979-03-15T00:00:00Z,0.60813254
1979-04-15T00:00:00Z,1.5592285
1979-05-15T00:00:00Z,0.56798255
1979-06-15T00:00:00Z,0.591273
1979-07-15T00:00:00Z,1.1992975
1979-08-15T00:00:00Z,1.4954752
1979-09-15T00:00:00Z,0.87726647
1979-10-15T00:00:00Z,0.34099063
1979-11-15T00:00:00Z,0.71237576
1979-12-15T00:00:00Z,2.230996
1980-01-16T00:00:00Z,0.8268477
1980-02-16T00:00:00Z,0.89326066
1980-03-15T00:00:00Z,0.48948488
1980-04-15T00:00:00Z,1.3753026
1980-05-15T00:00:00Z,1.0770293
1980-06-15T00:00:00Z,1.1618096
1980-07-15T00:00:00Z,1.1427454
1980-08-15T00:00:00Z,1.5587056
1980-09-15T00:00:00Z,1.235049
1980-10-15T00:00:00Z,1.5228845
1980-11-15T00:00:00Z,0.61844766
1980-12-15T00:00:00Z,0.372544
1981-01-16T00:00:00Z,0.74601275
1981-02-16T00:00:00Z,1.650061
1981-03-15T00:00:00Z,1.9025099
1981-04-15T00:00:00Z,0.640673
1981-05-15T00:00:00Z,0.09823339
1981-06-15T00:00:00Z,0.5821083
1981-07-15T00:00:00Z,1.5657634
1981-08-15T00:00:00Z,1.6139841
1981-09-15T00:00:00Z,0.9734141
1981-10-15T00:00:00Z,1.2000911
1981-11-15T00:00:00Z,0.9073672
1981-12-15T00:00:00Z,1.0753518
1982-01-16T00:00:00Z,2.3272254
1982-02-16T00:00:00Z,1.0729092
1982-03-15T00:00:00Z,0.54680693
1982-04-15T00:00:00Z,1.1550233
1982-05-15T00:00:00Z,0.4954081
1982-06-15T00:00:00Z,0.57219577
1982-07-15T00:00:00Z,1.1924964
1982-08-15T00:00:00Z,1.0046023
1982-09-15T00:00:00Z,2.3520849
1982-10-15T00:00:00Z,0.6536583
1982-11-15T00:00:00Z,0.8398227
1982-12-15T00:00:00Z,0.34132013
1983-01-16T00:00:00Z,0.7998643
1983-02-16T00:00:00Z,1.0696044
1983-03-15T00:00:00Z,2.074655
1983-04-15T00:00:00Z,1.1714548
1983-05-15T00:00:00Z,1.6244693
1983-06-15T00:00:00Z,0.41396007
1983-07-15T00:00:00Z,0.87025607
1983-08-15T00:00:00Z,2.351337
1983-09-15T00:00:00Z,0.8339201
1983-10-15T00:00:00Z,1.4614236
1983-11-15T00:00:00Z,0.4045253
1983-12-15T00:00:00Z,1.2480576
1984-01-16T00:00:00Z,0.6728889
1984-02-16T00:00:00Z,0.8720762
1984-03-15T00:00:00Z,0.9047156
1984-04-15T00:00:00Z,0.49783853
1984-05-15T00:00:00Z,1.5823895
1984-06-15T00:00:00Z,0.4151577
1984-07-15T00:00:00Z,0.7131526
1984-08-15T00:00:00Z,1.2443523
1984-09-15T00:00:00Z,1.8833989
1984-10-15T00:00:00Z,0.5649796
1984-11-15T00:00:00Z,0.84945047
1984-12-15T00:00:00Z,2.1263824
1985-01-16T00:00:00Z,0.93770504
1985-02-16T00:00:00Z,0.996502
1985-03-15T00:00:00Z,1.0536686
1985-04-15T00:00:00Z,0.8099045
1985-05-15T00:00:00Z,0.8606045
1985-06-15T00:00:00Z,0.49550316
1985-07-15T00:00:00Z,1.9430112
1985-08-15T00:00:00Z,0.90627515
1985-09-15T00:00:00Z,0.50991493
1985-10-15T00:00:00Z,0.36101276
1985-11-15T00:00:00Z,0.7160374
1985-12-15T00:00:00Z,1.4976046
1986-01-16T00:00:00Z,1.2923405
1986-02-16T00:00:00Z,0.47810677
1986-03-15T00:00:00Z,1.2409319
1986-04-15T00:00:00Z,2.0967176
1986-05-15T00:00:00Z,1.3998356
1986-06-15T00:00:00Z,1.0374373
1986-07-15T00:00:00Z,1.6446363
1986-08-15T00:00:00Z,0.91261345
1986-09-15T00:00:00Z,1.8780873
1986-10-15T00:00:00Z,1.6380388
1986-11-15T00:00:00Z,0.5788572
1986-12-15T00:00:00Z,1.4100161
1987-01-16T00:00:00Z,1.084808
1987-02-16T00:00:00Z,1.1720169
1987-03-15T00:00:00Z,1.1466696
1987-04-15T00:00:00Z,1.5113169
1987-05-15T00:00:00Z,0.6239704
1987-06-15T00:00:00Z,0.290193
1987-07-15T00:00:00Z,1.3921945
1987-08-15T00:00:00Z,1.302596
1987-09-15T00:00:00Z,0.79245675
1987-10-15T00:00:00Z,0.094375335
1987-11-15T00:00:00Z,0.7172021
1987-12-15T00:00:00Z,0.7575353
1988-01-16T00:00:00Z,1.0253432
1988-02-16T00:00:00Z,1.170011
1988-03-15T00:00:00Z,1.6480205
1988-04-15T00:00:00Z,1.2050208
1988-05-15T00:00:00Z,1.2083071
1988-06-15T00:00:00Z,1.4922924
1988-07-15T00:00:00Z,1.592487
1988-08-15T00:00:00Z,1.2713616
1988-09-15T00:00:00Z,0.7874475
1988-10-15T00:00:00Z,0.67646384
1988-11-15T00:00:00Z,1.0345519
1988-12-15T00:00:00Z,1.498843
1989-01-16T00:00:00Z,1.4654907
1989-02-16T00:00:00Z,1.5246264
1989-03-15T00:00:00Z,1.4362228
1989-04-15T00:00:00Z,2.1072268
1989-05-15T00:00:00Z,0.8134258
1989-06-15T00:00:00Z,0.53442293
1989-07-15T00:00:00Z,0.92213994
1989-08-15T00:00:00Z,0.74122226
1989-09-15T00:00:00Z,1.2619259
1989-10-15T00:00:00Z,0.99655247
1989-11-15T00:00:00Z,2.1613953
1989-12-15T00:00:00Z,0.51612383
1990-01-16T00:00:00Z,1.4519721
1990-02-16T00:00:00Z,0.66077703
1990-03-15T00:00:00Z,1.2251048
1990-04-15T00:00:00Z,0.6527371
1990-05-15T00:00:00Z,0.5975655
1990-06-15T00:00:00Z,1.5675569
1990-07-15T00:00:00Z,1.4939401
1990-08-15T00:00:00Z,1.1714135
1990-09-15T00:00:00Z,1.1316639
1990-10-15T00:00:00Z,1.5792454
1990-11-15T00:00:00Z,0.42159283
1990-12-15T00:00:00Z,0.9848901
1991-01-16T00:00:00Z,1.1884109
1991-02-16T00:00:00Z,1.46012
1991-03-15T00:00:00Z,1.0661029
1991-04-15T00:00:00Z,1.778232
1991-05-15T00:00:00Z,1.0452279
1991-06-15T00:00:00Z,1.3947603
1991-07-15T00:00:00Z,1.074099
1991-08-15T00:00:00Z,0.93637705
1991-09-15T00:00:00Z,0.231733
1991-10-15T00:00:00Z,1.2286402
1991-11-15T00:00:00Z,1.4258143
1991-12-15T00:00:00Z,1.433746
1992-01-16T00:00:00Z,2.157909
1992-02-16T00:00:00Z,0.8087812
1992-03-15T00:00:00Z,1.7428393
1992-04-15T00:00:00Z,1.7986639
1992-05-15T00:00:00Z,1.9017003
1992-06-15T00:00:00Z,1.0870435
1992-07-15T00:00:00Z,1.665941
1992-08-15T00:00:00Z,1.7616332
1992-09-15T00:00:00Z,1.7203051
1992-10-15T00:00:00Z,1.5685254
1992-11-15T00:00:00Z,0.9529821
1992-12-15T00:00:00Z,1.2849821
1993-01-16T00:00:00Z,1.6406872
1993-02-16T00:00:00Z,0.31843597
1993-03-15T00:00:00Z,1.037606
1993-04-15T00:00:00Z,1.756177
1993-05-15T00:00:00Z,0.95903945
1993-06-15T00:00:00Z,1.3489724
1993-07-15T00:00:00Z,1.5573633
1993-08-15T00:00:00Z,1.4679068
1993-09-15T00:00:00Z,1.5943534
1993-10-15T00:00:00Z,0.49346107
1993-11-15T00:00:00Z,1.4876896
1993-12-15T00:00:00Z,0.8534734
1994-01-16T00:00:00Z,1.0976802
1994-02-16T00:00:00Z,1.8792739
1994-03-15T00:00:00Z,1.0712467
1994-04-15T00:00:00Z,0.90883285
1994-05-15T00:00:00Z,0.7637251
1994-06-15T00:00:00Z,0.5392433
1994-07-15T00:00:00Z,0.894938
1994-08-15T00:00:00Z,1.5697118
1994-09-15T00:00:00Z,0.8707992
1994-10-15T00:00:00Z,1.4230273
1994-11-15T00:00:00Z,1.2592384
1994-12-15T00:00:00Z,0.37935108
1995-01-16T00:00:00Z,1.5586988
1995-02-16T00:00:00Z,0.9431334
1995-03-15T00:00:00Z,1.7528106
1995-04-15T00:00:00Z,1.0065397
1995-05-15T00:00:00Z,2.149629
1995-06-15T00:00:00Z,0.5129496
1995-07-15T00:00:00Z,1.5756954
1995-08-15T00:00:00Z,1.681934
1995-09-15T00:00:00Z,0.99283856
1995-10-15T00:00:00Z,0.92066824
1995-11-15T00:00:00Z,1.4595715
1995-12-15T00:00:00Z,1.1121454
1996-01-16T00:00:00Z,0.5523496
1996-02-16T00:00:00Z,1.6719854
1996-03-15T00:00:00Z,1.5050099
1996-04-15T00:00:00Z,0.5516226
1996-05-15T00:00:00Z,0.5818273
1996-06-15T00:00:00Z,0.5238614
1996-07-15T00:00:00Z,1.4939165
1996-08-15T00:00:00Z,2.2319958
1996-09-15T00:00:00Z,2.2999008
1996-10-15T00:00:00Z,0.61913025
1996-11-15T00:00:00Z,1.737142
1996-12-15T00:00:00Z,1.3062055
1997-01-16T00:00:00Z,0.39473802
1997-02-16T00:00:00Z,0.7845316
1997-03-15T00:00:00Z,0.34635705
1997-04-15T00:00:00Z,0.5340258
1997-05-15T00:00:00Z,0.5520407
1997-06-15T00:00:00Z,0.34183356
1997-07-15T00:00:00Z,1.2382196
1997-08-15T00:00:00Z,2.0734127
1997-09-15T00:00:00Z,0.7901865
1997-10-15T00:00:00Z,0.8781567
1997-11-15T00:00:00Z,0.81462187
1997-12-15T00:00:00Z,0.609819
1998-01-16T00:00:00Z,2.2419388
1998-02-16T00:00:00Z,1.2070463
1998-03-15T00:00:00Z,0.7340502
1998-04-15T00:00:00Z,1.0701277
1998-05-15T00:00:00Z,1.0841815
1998-06-15T00:00:00Z,0.7182202
1998-07-15T00:00:00Z,1.4894933
1998-08-15T00:00:00Z,1.0422562
1998-09-15T00:00:00Z,1.5947703
1998-10-15T00:00:00Z,0.9749091
1998-11-15T00:00:00Z,0.6485499
1998-12-15T00:00:00Z,0.68347776
1999-01-16T00:00:00Z,0.42811233
1999-02-16T00:00:00Z,0.8557148
1999-03-15T00:00:00Z,1.2603074
1999-04-15T00:00:00Z,0.81852883
1999-05-15T00:00:00Z,1.9804538
1999-06-15T00:00:00Z,0.4239374
1999-07-15T00:00:00Z,0.6832881
1999-08-15T00:00:00Z,0.6667327
1999-09-15T00:00:00Z,1.7191565
1999-10-15T00:00:00Z,1.0355368
1999-11-15T00:00:00Z,1.0139476
1999-12-15T00:00:00Z,1.1514351
2000-01-16T00:00:00Z,2.6013508
2000-02-16T00:00:00Z,1.3463092
2000-03-15T00:00:00Z,0.9663856
2000-04-15T00:00:00Z,0.9484319
2000-05-15T00:00:00Z,0.7966862
2000-06-15T00:00:00Z,0.57407653
2000-07-15T00:00:00Z,1.8134696
2000-08-15T00:00:00Z,1.4786988
2000-09-15T00:00:00Z,1.1646514
2000-10-15T00:00:00Z,2.5412872
2000-11-15T00:00:00Z,0.4892069
2000-12-15T00:00:00Z,1.8033077
2001-01-16T00:00:00Z,1.6927867
2001-02-16T00:00:00Z,0.37308523
2001-03-15T00:00:00Z,1.8998115
2001-04-15T00:00:00Z,0.8560747
2001-05-15T00:00:00Z,1.688413
2001-06-15T00:00:00Z,0.90837616
2001-07-15T00:00:00Z,1.6127132
2001-08-15T00:00:00Z,1.706274
2001-09-15T00:00:00Z,0.49546593
2001-10-15T00:00:00Z,2.6920187
2001-11-15T00:00:00Z,1.2175454
2001-12-15T00:00:00Z,2.1116412
2002-01-16T00:00:00Z,0.7500547
2002-02-16T00:00:00Z,0.7514829
2002-03-15T00:00:00Z,0.77757084
2002-04-15T00:00:00Z,1.839751
2002-05-15T00:00:00Z,2.4646869
2002-06-15T00:00:00Z,0.9749647
2002-07-15T00:00:00Z,2.7262123
2002-08-15T00:00:00Z,1.9966441
2002-09-15T00:00:00Z,0.3827108
2002-10-15T00:00:00Z,2.4953191
2002-11-15T00:00:00Z,1.0165846
2002-12-15T00:00:00Z,0.96964324
2003-01-16T00:00:00Z,2.0979471
2003-02-16T00:00:00Z,1.4771942
2003-03-15T00:00:00Z,1.5258923
2003-04-15T00:00:00Z,0.47674873
2003-05-15T00:00:00Z,2.286223
2003-06-15T00:00:00Z,0.28473365
2003-07-15T00:00:00Z,1.8512148
2003-08-15T00:00:00Z,0.89162385
2003-09-15T00:00:00Z,2.0509193
2003-10-15T00:00:00Z,2.1267703
2003-11-15T00:00:00Z,1.0540342
2003-12-15T00:00:00Z,0.58540785
2004-01-16T00:00:00Z,1.6279311
2004-02-16T00:00:00Z,0.8881587
2004-03-15T00:00:00Z,1.7241971
2004-04-15T00:00:00Z,0.8467609
2004-05-15T00:00:00Z,1.0499421
2004-06-15T00:00:00Z,0.97016674
2004-07-15T00:00:00Z,2.058468
2004-08-15T00:00:00Z,2.02263
2004-09-15T00:00:00Z,1.0259479
2004-10-15T00:00:00Z,0.05415965
2004-11-15T00:00:00Z,0.7722695
2004-12-15T00:00:00Z,1.0508393
2005-01-16T00:00:00Z,0.55439264
2005-02-16T00:00:00Z,1.1355405
2005-03-15T00:00:00Z,0.83115786
2005-04-15T00:00:00Z,0.7437549
2005-05-15T00:00:00Z,0.7806971
2005-06-15T00:00:00Z,0.56129366
2005-07-15T00:00:00Z,1.2108591
2005-08-15T00:00:00Z,0.8780612
2005-09-15T00:00:00Z,0.8628342
2005-10-15T00:00:00Z,1.0973852
2005-11-15T00:00:00Z,1.3407028
