# sresb1_mpi-echam5_1_Prcp,
,Southern Rockies
1959-12-15T00:00:00Z,1.2211387
1960-01-16T00:00:00Z,1.0712804
1960-02-16T00:00:00Z,1.0110135
1960-03-15T00:00:00Z,0.82495326
1960-04-15T00:00:00Z,1.4772781
1960-05-15T00:00:00Z,0.4540924
1960-06-15T00:00:00Z,1.0025505
1960-07-15T00:00:00Z,1.2682273
1960-08-15T00:00:00Z,1.5723524
1960-09-15T00:00:00Z,0.44621482
1960-10-15T00:00:00Z,0.1728826
1960-11-15T00:00:00Z,0.39247924
1960-12-15T00:00:00Z,0.8860141
1961-01-16T00:00:00Z,1.3246142
1961-02-16T00:00:00Z,1.3964353
1961-03-15T00:00:00Z,0.98708284
1961-04-15T00:00:00Z,0.25959963
1961-05-15T00:00:00Z,0.2840666
1961-06-15T00:00:00Z,0.82562536
1961-07-15T00:00:00Z,0.86909944
1961-08-15T00:00:00Z,1.0140612
1961-09-15T00:00:00Z,1.5493052
1961-10-15T00:00:00Z,1.2320024
1961-11-15T00:00:00Z,0.7521107
1961-12-15T00:00:00Z,1.2596426
1962-01-16T00:00:00Z,2.0784376
1962-02-16T00:00:00Z,1.4290948
1962-03-15T00:00:00Z,0.79677993
1962-04-15T00:00:00Z,0.998244
1962-05-15T00:00:00Z,1.4380001
1962-06-15T00:00:00Z,0.9777106
1962-07-15T00:00:00Z,2.060047
1962-08-15T00:00:00Z,1.3335813
1962-09-15T00:00:00Z,1.7710665
1962-10-15T00:00:00Z,0.38597998
1962-11-15T00:00:00Z,0.7790234
1962-12-15T00:00:00Z,1.6478751
1963-01-16T00:00:00Z,1.0637629
1963-02-16T00:00:00Z,0.22557794
1963-03-15T00:00:00Z,1.1570356
1963-04-15T00:00:00Z,0.5871824
1963-05-15T00:00:00Z,0.5467892
1963-06-15T00:00:00Z,0.14753811
1963-07-15T00:00:00Z,0.83099425
1963-08-15T00:00:00Z,0.5790616
1963-09-15T00:00:00Z,1.9203275
1963-10-15T00:00:00Z,0.6622272
1963-11-15T00:00:00Z,0.68136555
1963-12-15T00:00:00Z,0.6241762
1964-01-16T00:00:00Z,0.69812596
1964-02-16T00:00:00Z,0.893545
1964-03-15T00:00:00Z,1.2446812
1964-04-15T00:00:00Z,1.9830827
1964-05-15T00:00:00Z,1.6985352
1964-06-15T00:00:00Z,0.77680016
1964-07-15T00:00:00Z,1.1044326
1964-08-15T00:00:00Z,1.1122568
1964-09-15T00:00:00Z,1.1827024
1964-10-15T00:00:00Z,0.95679235
1964-11-15T00:00:00Z,0.68638736
1964-12-15T00:00:00Z,1.1438537
1965-01-16T00:00:00Z,1.5155019
1965-02-16T00:00:00Z,1.3440238
1965-03-15T00:00:00Z,1.4706877
1965-04-15T00:00:00Z,1.4264557
1965-05-15T00:00:00Z,1.7923543
1965-06-15T00:00:00Z,0.91403866
1965-07-15T00:00:00Z,1.8137988
1965-08-15T00:00:00Z,1.3916773
1965-09-15T00:00:00Z,0.5425804
1965-10-15T00:00:00Z,1.2794107
1965-11-15T00:00:00Z,1.0959336
1965-12-15T00:00:00Z,0.646278
1966-01-16T00:00:00Z,0.69484764
1966-02-16T00:00:00Z,0.8585392
1966-03-15T00:00:00Z,0.9350917
1966-04-15T00:00:00Z,1.7736334
1966-05-15T00:00:00Z,1.3118061
1966-06-15T00:00:00Z,0.86416405
1966-07-15T00:00:00Z,0.8759266
1966-08-15T00:00:00Z,2.0169363
1966-09-15T00:00:00Z,1.2858167
1966-10-15T00:00:00Z,2.4847975
1966-11-15T00:00:00Z,0.34842908
1966-12-15T00:00:00Z,1.3761386
1967-01-16T00:00:00Z,1.2168547
1967-02-16T00:00:00Z,1.2845098
1967-03-15T00:00:00Z,0.64147055
1967-04-15T00:00:00Z,1.031458
1967-05-15T00:00:00Z,0.9735906
1967-06-15T00:00:00Z,1.8025969
1967-07-15T00:00:00Z,1.8808984
1967-08-15T00:00:00Z,1.2429609
1967-09-15T00:00:00Z,1.0072396
1967-10-15T00:00:00Z,2.5916276
1967-11-15T00:00:00Z,0.78151757
1967-12-15T00:00:00Z,0.36594474
1968-01-16T00:00:00Z,0.48189616
1968-02-16T00:00:00Z,0.51621336
1968-03-15T00:00:00Z,0.3876618
1968-04-15T00:00:00Z,2.0475132
1968-05-15T00:00:00Z,0.95288414
1968-06-15T00:00:00Z,0.38034144
1968-07-15T00:00:00Z,1.5788679
1968-08-15T00:00:00Z,1.2540216
1968-09-15T00:00:00Z,1.6942334
1968-10-15T00:00:00Z,0.8141631
1968-11-15T00:00:00Z,1.2172587
1968-12-15T00:00:00Z,1.1193876
1969-01-16T00:00:00Z,0.5435538
1969-02-16T00:00:00Z,2.2514136
1969-03-15T00:00:00Z,0.87946594
1969-04-15T00:00:00Z,1.0606912
1969-05-15T00:00:00Z,0.67463464
1969-06-15T00:00:00Z,0.3714235
1969-07-15T00:00:00Z,1.4590744
1969-08-15T00:00:00Z,0.6131975
1969-09-15T00:00:00Z,2.1150062
1969-10-15T00:00:00Z,1.4233434
1969-11-15T00:00:00Z,2.015813
1969-12-15T00:00:00Z,0.77389324
1970-01-16T00:00:00Z,1.3486887
1970-02-16T00:00:00Z,0.75174236
1970-03-15T00:00:00Z,0.8490721
1970-04-15T00:00:00Z,2.382967
1970-05-15T00:00:00Z,2.346148
1970-06-15T00:00:00Z,0.5174363
1970-07-15T00:00:00Z,1.3489063
1970-08-15T00:00:00Z,2.797867
1970-09-15T00:00:00Z,0.88313574
1970-10-15T00:00:00Z,0.99065673
1970-11-15T00:00:00Z,0.86404866
1970-12-15T00:00:00Z,0.3422344
1971-01-16T00:00:00Z,1.2210796
1971-02-16T00:00:00Z,0.85130686
1971-03-15T00:00:00Z,0.7888452
1971-04-15T00:00:00Z,1.5803212
1971-05-15T00:00:00Z,0.838402
1971-06-15T00:00:00Z,0.35636368
1971-07-15T00:00:00Z,2.4865837
1971-08-15T00:00:00Z,2.0762527
1971-09-15T00:00:00Z,0.2854107
1971-10-15T00:00:00Z,0.8104708
1971-11-15T00:00:00Z,0.6988706
1971-12-15T00:00:00Z,0.99790657
1972-01-16T00:00:00Z,1.2989172
1972-02-16T00:00:00Z,1.2029134
1972-03-15T00:00:00Z,0.9253789
1972-04-15T00:00:00Z,0.53184205
1972-05-15T00:00:00Z,0.48106694
1972-06-15T00:00:00Z,0.6471144
1972-07-15T00:00:00Z,0.6961971
1972-08-15T00:00:00Z,1.695979
1972-09-15T00:00:00Z,1.2519606
1972-10-15T00:00:00Z,2.9675252
1972-11-15T00:00:00Z,1.0372037
1972-12-15T00:00:00Z,0.38337943
1973-01-16T00:00:00Z,1.0750906
1973-02-16T00:00:00Z,1.8179464
1973-03-15T00:00:00Z,1.9416212
1973-04-15T00:00:00Z,0.72198516
1973-05-15T00:00:00Z,0.7528165
1973-06-15T00:00:00Z,1.2256308
1973-07-15T00:00:00Z,1.457633
1973-08-15T00:00:00Z,1.4970838
1973-09-15T00:00:00Z,1.7796947
1973-10-15T00:00:00Z,0.22289531
1973-11-15T00:00:00Z,2.0148008
1973-12-15T00:00:00Z,2.0273385
1974-01-16T00:00:00Z,1.2601442
1974-02-16T00:00:00Z,2.3425226
1974-03-15T00:00:00Z,1.5312042
1974-04-15T00:00:00Z,1.2021481
1974-05-15T00:00:00Z,1.3034687
1974-06-15T00:00:00Z,0.24175723
1974-07-15T00:00:00Z,0.9674427
1974-08-15T00:00:00Z,0.80200136
1974-09-15T00:00:00Z,0.99544144
1974-10-15T00:00:00Z,1.3210558
1974-11-15T00:00:00Z,1.921971
1974-12-15T00:00:00Z,0.69303477
1975-01-16T00:00:00Z,0.9903155
1975-02-16T00:00:00Z,0.76357013
1975-03-15T00:00:00Z,1.6032045
1975-04-15T00:00:00Z,1.8164109
1975-05-15T00:00:00Z,1.5209496
1975-06-15T00:00:00Z,0.84397125
1975-07-15T00:00:00Z,1.125494
1975-08-15T00:00:00Z,1.4642429
1975-09-15T00:00:00Z,0.7844431
1975-10-15T00:00:00Z,1.6689752
1975-11-15T00:00:00Z,0.52283484
1975-12-15T00:00:00Z,1.4510617
1976-01-16T00:00:00Z,0.20238075
1976-02-16T00:00:00Z,0.79223114
1976-03-15T00:00:00Z,0.69433206
1976-04-15T00:00:00Z,1.3217211
1976-05-15T00:00:00Z,0.6439676
1976-06-15T00:00:00Z,1.3921121
1976-07-15T00:00:00Z,0.8703384
1976-08-15T00:00:00Z,1.3537704
1976-09-15T00:00:00Z,0.35858113
1976-10-15T00:00:00Z,0.61825496
1976-11-15T00:00:00Z,0.48882157
1976-12-15T00:00:00Z,0.8361888
1977-01-16T00:00:00Z,0.5607325
1977-02-16T00:00:00Z,0.46901166
1977-03-15T00:00:00Z,1.7444482
1977-04-15T00:00:00Z,1.0498762
1977-05-15T00:00:00Z,2.0512898
1977-06-15T00:00:00Z,0.15129541
1977-07-15T00:00:00Z,0.43800104
1977-08-15T00:00:00Z,1.0399349
1977-09-15T00:00:00Z,2.0361443
1977-10-15T00:00:00Z,1.377087
1977-11-15T00:00:00Z,0.7922795
1977-12-15T00:00:00Z,1.4199055
1978-01-16T00:00:00Z,0.6948927
1978-02-16T00:00:00Z,1.0736874
1978-03-15T00:00:00Z,1.4284937
1978-04-15T00:00:00Z,1.279118
1978-05-15T00:00:00Z,0.7917365
1978-06-15T00:00:00Z,0.85617024
1978-07-15T00:00:00Z,1.424556
1978-08-15T00:00:00Z,1.6545196
1978-09-15T00:00:00Z,0.8153756
1978-10-15T00:00:00Z,0.9825139
1978-11-15T00:00:00Z,0.77739567
1978-12-15T00:00:00Z,0.42577216
1979-01-16T00:00:00Z,1.3359653
1979-02-16T00:00:00Z,0.97370285
1979-03-15T00:00:00Z,1.2501273
1979-04-15T00:00:00Z,1.146829
1979-05-15T00:00:00Z,0.8768231
1979-06-15T00:00:00Z,0.36716652
1979-07-15T00:00:00Z,0.8275838
1979-08-15T00:00:00Z,2.288578
1979-09-15T00:00:00Z,0.38224828
1979-10-15T00:00:00Z,0.7217898
1979-11-15T00:00:00Z,0.4797127
1979-12-15T00:00:00Z,1.6158514
1980-01-16T00:00:00Z,1.8192518
1980-02-16T00:00:00Z,1.1546608
1980-03-15T00:00:00Z,1.5194535
1980-04-15T00:00:00Z,0.4480298
1980-05-15T00:00:00Z,0.72901285
1980-06-15T00:00:00Z,0.63957703
1980-07-15T00:00:00Z,1.5404404
1980-08-15T00:00:00Z,1.2505659
1980-09-15T00:00:00Z,1.8458931
1980-10-15T00:00:00Z,0.43151623
1980-11-15T00:00:00Z,1.0478613
1980-12-15T00:00:00Z,0.6407766
1981-01-16T00:00:00Z,0.3118153
1981-02-16T00:00:00Z,0.93610036
1981-03-15T00:00:00Z,1.5191346
1981-04-15T00:00:00Z,1.2904679
1981-05-15T00:00:00Z,0.8369575
1981-06-15T00:00:00Z,0.7078916
1981-07-15T00:00:00Z,1.3103205
1981-08-15T00:00:00Z,1.3237275
1981-09-15T00:00:00Z,0.6700473
1981-10-15T00:00:00Z,0.4377108
1981-11-15T00:00:00Z,0.8970406
1981-12-15T00:00:00Z,0.23078826
1982-01-16T00:00:00Z,0.8414328
1982-02-16T00:00:00Z,0.6162438
1982-03-15T00:00:00Z,1.2755896
1982-04-15T00:00:00Z,0.666938
1982-05-15T00:00:00Z,1.0718536
1982-06-15T00:00:00Z,0.5704443
1982-07-15T00:00:00Z,1.0696096
1982-08-15T00:00:00Z,0.62866175
1982-09-15T00:00:00Z,1.3645809
1982-10-15T00:00:00Z,0.550503
1982-11-15T00:00:00Z,1.163019
1982-12-15T00:00:00Z,0.5197132
1983-01-16T00:00:00Z,0.45998177
1983-02-16T00:00:00Z,0.8972189
1983-03-15T00:00:00Z,0.8018621
1983-04-15T00:00:00Z,0.77395093
1983-05-15T00:00:00Z,2.3116431
1983-06-15T00:00:00Z,0.77571994
1983-07-15T00:00:00Z,0.9551711
1983-08-15T00:00:00Z,1.317934
1983-09-15T00:00:00Z,1.1099038
1983-10-15T00:00:00Z,0.89667743
1983-11-15T00:00:00Z,1.1809312
1983-12-15T00:00:00Z,1.607294
1984-01-16T00:00:00Z,0.8555699
1984-02-16T00:00:00Z,1.3686956
1984-03-15T00:00:00Z,1.2563277
1984-04-15T00:00:00Z,2.227356
1984-05-15T00:00:00Z,1.2523769
1984-06-15T00:00:00Z,1.4089123
1984-07-15T00:00:00Z,1.3851978
1984-08-15T00:00:00Z,1.9448665
1984-09-15T00:00:00Z,0.8888835
1984-10-15T00:00:00Z,1.5620376
1984-11-15T00:00:00Z,1.4253012
1984-12-15T00:00:00Z,0.5556668
1985-01-16T00:00:00Z,0.7743486
1985-02-16T00:00:00Z,0.49407244
1985-03-15T00:00:00Z,1.4080559
1985-04-15T00:00:00Z,1.2386578
1985-05-15T00:00:00Z,1.1773227
1985-06-15T00:00:00Z,0.6616629
1985-07-15T00:00:00Z,1.273252
1985-08-15T00:00:00Z,0.8846573
1985-09-15T00:00:00Z,0.43008107
1985-10-15T00:00:00Z,0.25758815
1985-11-15T00:00:00Z,0.67056936
1985-12-15T00:00:00Z,0.744771
1986-01-16T00:00:00Z,1.4995673
1986-02-16T00:00:00Z,0.69620556
1986-03-15T00:00:00Z,1.7147748
1986-04-15T00:00:00Z,1.1876495
1986-05-15T00:00:00Z,0.7551817
1986-06-15T00:00:00Z,0.45090866
1986-07-15T00:00:00Z,0.98646206
1986-08-15T00:00:00Z,1.4383969
1986-09-15T00:00:00Z,1.2004604
1986-10-15T00:00:00Z,1.184126
1986-11-15T00:00:00Z,0.38627553
1986-12-15T00:00:00Z,1.1379662
1987-01-16T00:00:00Z,2.8876653
1987-02-16T00:00:00Z,1.1464607
1987-03-15T00:00:00Z,0.4821848
1987-04-15T00:00:00Z,1.0960976
1987-05-15T00:00:00Z,0.95766276
1987-06-15T00:00:00Z,1.1348622
1987-07-15T00:00:00Z,1.0228475
1987-08-15T00:00:00Z,0.5700646
1987-09-15T00:00:00Z,0.6527677
1987-10-15T00:00:00Z,0.9527074
1987-11-15T00:00:00Z,0.92113703
1987-12-15T00:00:00Z,0.85182565
1988-01-16T00:00:00Z,2.1667175
1988-02-16T00:00:00Z,1.3491774
1988-03-15T00:00:00Z,1.6104177
1988-04-15T00:00:00Z,0.90433556
1988-05-15T00:00:00Z,0.48221692
1988-06-15T00:00:00Z,0.8763288
1988-07-15T00:00:00Z,2.1097977
1988-08-15T00:00:00Z,1.6935066
1988-09-15T00:00:00Z,2.2016683
1988-10-15T00:00:00Z,1.1621187
1988-11-15T00:00:00Z,0.99758834
1988-12-15T00:00:00Z,1.1416736
1989-01-16T00:00:00Z,0.47788972
1989-02-16T00:00:00Z,1.0980765
1989-03-15T00:00:00Z,1.0587274
1989-04-15T00:00:00Z,1.4448938
1989-05-15T00:00:00Z,1.1441008
1989-06-15T00:00:00Z,1.1780857
1989-07-15T00:00:00Z,1.701957
1989-08-15T00:00:00Z,0.83992416
1989-09-15T00:00:00Z,0.7489779
1989-10-15T00:00:00Z,0.42395365
1989-11-15T00:00:00Z,0.154303
1989-12-15T00:00:00Z,0.7174479
1990-01-16T00:00:00Z,2.1119008
1990-02-16T00:00:00Z,1.2346544
1990-03-15T00:00:00Z,0.55175674
1990-04-15T00:00:00Z,1.1279318
1990-05-15T00:00:00Z,0.5944874
1990-06-15T00:00:00Z,0.9297739
1990-07-15T00:00:00Z,0.85767186
1990-08-15T00:00:00Z,0.87885827
1990-09-15T00:00:00Z,0.47638348
1990-10-15T00:00:00Z,0.18487757
1990-11-15T00:00:00Z,1.7815453
1990-12-15T00:00:00Z,1.237107
1991-01-16T00:00:00Z,0.7420228
1991-02-16T00:00:00Z,0.41188547
1991-03-15T00:00:00Z,0.8478021
1991-04-15T00:00:00Z,0.8032323
1991-05-15T00:00:00Z,0.09998001
1991-06-15T00:00:00Z,0.4869994
1991-07-15T00:00:00Z,1.5142335
1991-08-15T00:00:00Z,1.8042276
1991-09-15T00:00:00Z,2.1017144
1991-10-15T00:00:00Z,1.0692015
1991-11-15T00:00:00Z,1.951503
1991-12-15T00:00:00Z,1.5140475
1992-01-16T00:00:00Z,1.5494959
1992-02-16T00:00:00Z,1.0223742
1992-03-15T00:00:00Z,1.3530271
1992-04-15T00:00:00Z,1.5706812
1992-05-15T00:00:00Z,1.1537254
1992-06-15T00:00:00Z,0.7569619
1992-07-15T00:00:00Z,1.36103
1992-08-15T00:00:00Z,1.1650909
1992-09-15T00:00:00Z,1.8366709
1992-10-15T00:00:00Z,2.8283036
1992-11-15T00:00:00Z,0.8533998
1992-12-15T00:00:00Z,0.69602895
1993-01-16T00:00:00Z,2.3696039
1993-02-16T00:00:00Z,0.74420136
1993-03-15T00:00:00Z,0.40075627
1993-04-15T00:00:00Z,1.1088634
1993-05-15T00:00:00Z,1.0935851
1993-06-15T00:00:00Z,0.91111654
1993-07-15T00:00:00Z,1.8281782
1993-08-15T00:00:00Z,1.6622835
1993-09-15T00:00:00Z,0.70604515
1993-10-15T00:00:00Z,2.324149
1993-11-15T00:00:00Z,1.2246917
1993-12-15T00:00:00Z,1.0751534
1994-01-16T00:00:00Z,0.8104136
1994-02-16T00:00:00Z,1.0431896
1994-03-15T00:00:00Z,1.8671665
1994-04-15T00:00:00Z,0.49456158
1994-05-15T00:00:00Z,1.2985067
1994-06-15T00:00:00Z,0.9402213
1994-07-15T00:00:00Z,2.404257
1994-08-15T00:00:00Z,1.9031364
1994-09-15T00:00:00Z,1.303662
1994-10-15T00:00:00Z,1.6344695
1994-11-15T00:00:00Z,1.2516006
1994-12-15T00:00:00Z,0.12892796
1995-01-16T00:00:00Z,0.70743275
1995-02-16T00:00:00Z,0.9491383
1995-03-15T00:00:00Z,0.83046305
1995-04-15T00:00:00Z,0.6192401
1995-05-15T00:00:00Z,0.7945939
1995-06-15T00:00:00Z,1.168356
1995-07-15T00:00:00Z,1.3628623
1995-08-15T00:00:00Z,2.2211888
1995-09-15T00:00:00Z,1.1822872
1995-10-15T00:00:00Z,1.0236987
1995-11-15T00:00:00Z,1.5311129
1995-12-15T00:00:00Z,0.921942
1996-01-16T00:00:00Z,1.301191
1996-02-16T00:00:00Z,0.48588946
1996-03-15T00:00:00Z,1.4484653
1996-04-15T00:00:00Z,0.5037139
1996-05-15T00:00:00Z,0.78762805
1996-06-15T00:00:00Z,0.39387608
1996-07-15T00:00:00Z,1.963838
1996-08-15T00:00:00Z,1.8431736
1996-09-15T00:00:00Z,0.77024734
1996-10-15T00:00:00Z,0.925479
1996-11-15T00:00:00Z,1.0006119
1996-12-15T00:00:00Z,1.323759
1997-01-16T00:00:00Z,0.7901657
1997-02-16T00:00:00Z,1.1691097
1997-03-15T00:00:00Z,1.9201818
1997-04-15T00:00:00Z,1.2549396
1997-05-15T00:00:00Z,2.391572
1997-06-15T00:00:00Z,0.59829897
1997-07-15T00:00:00Z,1.9355955
1997-08-15T00:00:00Z,1.7368513
1997-09-15T00:00:00Z,1.7940458
1997-10-15T00:00:00Z,0.58132267
1997-11-15T00:00:00Z,1.3420659
1997-12-15T00:00:00Z,0.56828064
1998-01-16T00:00:00Z,0.6413162
1998-02-16T00:00:00Z,1.1143003
1998-03-15T00:00:00Z,0.7581516
1998-04-15T00:00:00Z,0.48616016
1998-05-15T00:00:00Z,0.56270903
1998-06-15T00:00:00Z,0.79588294
1998-07-15T00:00:00Z,1.2426602
1998-08-15T00:00:00Z,0.78994167
1998-09-15T00:00:00Z,1.4926316
1998-10-15T00:00:00Z,0.81298685
1998-11-15T00:00:00Z,0.57421196
1998-12-15T00:00:00Z,0.5131069
1999-01-16T00:00:00Z,1.2683295
1999-02-16T00:00:00Z,0.49737722
1999-03-15T00:00:00Z,0.9116404
1999-04-15T00:00:00Z,0.57490337
1999-05-15T00:00:00Z,1.0368357
1999-06-15T00:00:00Z,0.35314783
1999-07-15T00:00:00Z,0.99899054
1999-08-15T00:00:00Z,1.3461574
1999-09-15T00:00:00Z,1.1176069
1999-10-15T00:00:00Z,0.49298218
1999-11-15T00:00:00Z,0.7315519
1999-12-15T00:00:00Z,1.5422153
2000-01-16T00:00:00Z,0.61292416
2000-02-16T00:00:00Z,1.7943679
2000-03-15T00:00:00Z,0.71777034
2000-04-15T00:00:00Z,0.80951595
2000-05-15T00:00:00Z,0.54188716
2000-06-15T00:00:00Z,1.2487496
2000-07-15T00:00:00Z,1.8288603
2000-08-15T00:00:00Z,1.3614469
2000-09-15T00:00:00Z,0.49839357
2000-10-15T00:00:00Z,0.15389863
2000-11-15T00:00:00Z,0.6042494
2000-12-15T00:00:00Z,0.37278676
2001-01-16T00:00:00Z,1.876935
2001-02-16T00:00:00Z,1.4689107
2001-03-15T00:00:00Z,1.1057391
2001-04-15T00:00:00Z,0.61445165
2001-05-15T00:00:00Z,0.3563573
2001-06-15T00:00:00Z,0.76470435
2001-07-15T00:00:00Z,0.6776683
2001-08-15T00:00:00Z,0.93131626
2001-09-15T00:00:00Z,1.9549371
2001-10-15T00:00:00Z,0.6772646
2001-11-15T00:00:00Z,1.188693
2001-12-15T00:00:00Z,0.8898591
2002-01-16T00:00:00Z,2.002471
2002-02-16T00:00:00Z,1.103518
2002-03-15T00:00:00Z,1.2445405
2002-04-15T00:00:00Z,0.60076666
2002-05-15T00:00:00Z,0.75551
2002-06-15T00:00:00Z,0.2090091
2002-07-15T00:00:00Z,1.1923833
2002-08-15T00:00:00Z,1.6763256
2002-09-15T00:00:00Z,1.5193707
2002-10-15T00:00:00Z,1.3867441
2002-11-15T00:00:00Z,1.2588818
2002-12-15T00:00:00Z,1.0257933
2003-01-16T00:00:00Z,0.38689697
2003-02-16T00:00:00Z,1.0573243
2003-03-15T00:00:00Z,1.4293834
2003-04-15T00:00:00Z,1.344255
2003-05-15T00:00:00Z,0.67786443
2003-06-15T00:00:00Z,0.17620523
2003-07-15T00:00:00Z,1.5080581
2003-08-15T00:00:00Z,0.92951316
2003-09-15T00:00:00Z,0.51336807
2003-10-15T00:00:00Z,0.27786937
2003-11-15T00:00:00Z,0.39604533
2003-12-15T00:00:00Z,0.7050576
2004-01-16T00:00:00Z,0.92104024
2004-02-16T00:00:00Z,0.88689476
2004-03-15T00:00:00Z,0.5117727
2004-04-15T00:00:00Z,0.6377524
2004-05-15T00:00:00Z,1.7181853
2004-06-15T00:00:00Z,0.69071454
2004-07-15T00:00:00Z,1.8895468
2004-08-15T00:00:00Z,1.3828987
2004-09-15T00:00:00Z,1.1106341
2004-10-15T00:00:00Z,0.81376785
2004-11-15T00:00:00Z,1.5254966
2004-12-15T00:00:00Z,0.3569485
2005-01-16T00:00:00Z,1.2051404
2005-02-16T00:00:00Z,1.7779807
2005-03-15T00:00:00Z,2.8221705
2005-04-15T00:00:00Z,1.0403899
2005-05-15T00:00:00Z,1.512222
2005-06-15T00:00:00Z,1.0629255
2005-07-15T00:00:00Z,0.60274005
2005-08-15T00:00:00Z,0.8203024
2005-09-15T00:00:00Z,2.1643877
2005-10-15T00:00:00Z,0.8927084
2005-11-15T00:00:00Z,1.6337404
